T           MC_cycles             N_spins      accepted flips               <E>/N             <|M|>/N
2.94444444444444                 100                   4                  58   -1.69230769230769   0.903846153846154
2.94444444444444                 100                   4                  58   -1.69620253164557   0.905063291139241
2.94444444444444                 100                   4                  58                -1.7             0.90625
2.94444444444444                 100                   4                  58    -1.7037037037037   0.907407407407407
2.94444444444444                 100                   4                  60   -1.70731707317073   0.908536585365854
2.94444444444444                 100                   4                  60   -1.71084337349398   0.909638554216867
2.94444444444444                 100                   4                  60   -1.71428571428571   0.910714285714286
2.94444444444444                 100                   4                  60   -1.71764705882353   0.911764705882353
2.94444444444444                 100                   4                  60   -1.72093023255814   0.912790697674419
2.94444444444444                 100                   4                  60   -1.72413793103448   0.913793103448276
2.94444444444444                 100                   4                  61   -1.70454545454545   0.909090909090909
2.94444444444444                 100                   4                  62   -1.70786516853933   0.910112359550562
2.94444444444444                 100                   4                  62   -1.71111111111111   0.911111111111111
2.94444444444444                 100                   4                  62   -1.71428571428571   0.912087912087912
2.94444444444444                 100                   4                  62   -1.71739130434783    0.91304347826087
2.94444444444444                 100                   4                  62   -1.72043010752688   0.913978494623656
2.94444444444444                 100                   4                  62   -1.72340425531915   0.914893617021277
2.94444444444444                 100                   4                  62   -1.72631578947368    0.91578947368421
2.94444444444444                 100                   4                  62   -1.72916666666667   0.916666666666667
2.94444444444444                 100                   4                  63   -1.71134020618557   0.912371134020619
2.94444444444444                 100                   4                  64   -1.71428571428571   0.913265306122449
2.94444444444444                 100                   4                  64   -1.71717171717172   0.914141414141414
2.94444444444444                 100                   4                  65                -1.7                0.91
3                 100                   4                   1                   0                   0
3                 100                   4                   4                   0                0.25
3                 100                   4                   7                   0   0.166666666666667
3                 100                   4                  11                   0               0.125
3                 100                   4                  15                -0.4                 0.3
3                 100                   4                  15  -0.666666666666667   0.416666666666667
3                 100                   4                  15  -0.857142857142857                 0.5
3                 100                   4                  16               -0.75                 0.5
3                 100                   4                  19  -0.666666666666667   0.444444444444444
3                 100                   4                  23                -0.6                 0.4
3                 100                   4                  25  -0.727272727272727   0.454545454545455
3                 100                   4                  29  -0.833333333333333                 0.5
3                 100                   4                  29  -0.923076923076923   0.538461538461538
3                 100                   4                  29                  -1   0.571428571428571
3                 100                   4                  31   -1.06666666666667                 0.6
3                 100                   4                  31              -1.125               0.625
3                 100                   4                  31   -1.17647058823529   0.647058823529412
3                 100                   4                  31   -1.22222222222222   0.666666666666667
3                 100                   4                  35   -1.15789473684211   0.631578947368421
3                 100                   4                  37                -1.2                0.65
3                 100                   4                  37   -1.23809523809524   0.666666666666667
3                 100                   4                  37   -1.27272727272727   0.681818181818182
3                 100                   4                  37   -1.30434782608696   0.695652173913043
3                 100                   4                  37   -1.33333333333333   0.708333333333333
3                 100                   4                  39               -1.28                0.68
3                 100                   4                  42   -1.23076923076923   0.673076923076923
3                 100                   4                  45   -1.18518518518519   0.648148148148148
3                 100                   4                  48   -1.14285714285714   0.642857142857143
3                 100                   4                  49   -1.17241379310345   0.655172413793103
3                 100                   4                  49                -1.2   0.666666666666667
3                 100                   4                  49    -1.2258064516129    0.67741935483871
3                 100                   4                  49               -1.25              0.6875
3                 100                   4                  49   -1.27272727272727   0.696969696969697
3                 100                   4                  50   -1.23529411764706   0.691176470588235
3                 100                   4                  54                -1.2   0.685714285714286
3                 100                   4                  57   -1.16666666666667   0.666666666666667
3                 100                   4                  59   -1.13513513513514   0.648648648648649
3                 100                   4                  61   -1.15789473684211   0.657894736842105
3                 100                   4                  61   -1.17948717948718   0.666666666666667
3                 100                   4                  61                -1.2               0.675
3                 100                   4                  64   -1.17073170731707   0.670731707317073
3                 100                   4                  65   -1.19047619047619   0.678571428571429
3                 100                   4                  67   -1.16279069767442   0.662790697674419
3                 100                   4                  71   -1.13636363636364   0.647727272727273
3                 100                   4                  73   -1.15555555555556   0.655555555555556
3                 100                   4                  73   -1.17391304347826    0.66304347826087
3                 100                   4                  73   -1.19148936170213   0.670212765957447
3                 100                   4                  73   -1.20833333333333   0.677083333333333
3                 100                   4                  75   -1.22448979591837   0.683673469387755
3                 100                   4                  75               -1.24                0.69
3                 100                   4                  75   -1.25490196078431   0.696078431372549
3                 100                   4                  78   -1.23076923076923   0.692307692307692
3                 100                   4                  79   -1.24528301886792    0.69811320754717
3                 100                   4                  79   -1.25925925925926   0.703703703703704
3                 100                   4                  79   -1.27272727272727   0.709090909090909
3                 100                   4                  79   -1.28571428571429   0.714285714285714
3                 100                   4                  82   -1.26315789473684   0.710526315789474
3                 100                   4                  85   -1.24137931034483   0.698275862068966
3                 100                   4                  88   -1.22033898305085   0.694915254237288
3                 100                   4                  91   -1.23333333333333                 0.7
3                 100                   4                  91   -1.24590163934426   0.704918032786885
3                 100                   4                  91   -1.25806451612903   0.709677419354839
3                 100                   4                  91   -1.26984126984127   0.714285714285714
3                 100                   4                  91            -1.28125             0.71875
3                 100                   4                  91   -1.29230769230769   0.723076923076923
3                 100                   4                  91    -1.3030303030303   0.727272727272727
3                 100                   4                  94   -1.28358208955224   0.723880597014925
3                 100                   4                  97   -1.29411764705882   0.727941176470588
3                 100                   4                  98   -1.27536231884058    0.72463768115942
3                 100                   4                  99   -1.28571428571429   0.728571428571429
3                 100                   4                 101   -1.26760563380282    0.71830985915493
3                 100                   4                 104               -1.25   0.715277777777778
3                 100                   4                 107   -1.23287671232877   0.705479452054795
3                 100                   4                 110   -1.21621621621622   0.702702702702703
3                 100                   4                 113                -1.2   0.693333333333333
3                 100                   4                 116   -1.18421052631579   0.690789473684211
3                 100                   4                 118   -1.16883116883117   0.688311688311688
3                 100                   4                 119   -1.17948717948718   0.692307692307692
3                 100                   4                 119   -1.18987341772152    0.69620253164557
3                 100                   4                 121                -1.2                 0.7
3                 100                   4                 121   -1.20987654320988   0.703703703703704
3                 100                   4                 121   -1.21951219512195   0.707317073170732
3                 100                   4                 121    -1.2289156626506   0.710843373493976
3                 100                   4                 123   -1.21428571428571   0.702380952380952
3                 100                   4                 127   -1.22352941176471   0.705882352941177
3                 100                   4                 127   -1.23255813953488   0.709302325581395
3                 100                   4                 128    -1.2183908045977   0.706896551724138
3                 100                   4                 132   -1.20454545454545   0.704545454545455
3                 100                   4                 134   -1.19101123595506   0.702247191011236
3                 100                   4                 137   -1.17777777777778   0.694444444444444
3                 100                   4                 140   -1.16483516483516   0.692307692307692
3                 100                   4                 143   -1.17391304347826   0.695652173913043
3                 100                   4                 143   -1.18279569892473   0.698924731182796
3                 100                   4                 143   -1.19148936170213   0.702127659574468
3                 100                   4                 143                -1.2   0.705263157894737
3                 100                   4                 143   -1.20833333333333   0.708333333333333
3                 100                   4                 143   -1.21649484536082   0.711340206185567
3                 100                   4                 145   -1.20408163265306   0.704081632653061
3                 100                   4                 149   -1.19191919191919   0.696969696969697
3                 100                   4                 153                -1.2                 0.7
