T        MC_cycles-ac             N_spins      accepted flips               <E>/N             <|M|>/N
2.4                1000                 400               55589               -1.13              -0.305
2.4                1000                 400               55729               -1.15              -0.285
2.4                1000                 400               55834               -1.24               -0.35
2.4                1000                 400               55925               -1.37              -0.385
2.4                1000                 400               56015               -1.42              -0.345
2.4                1000                 400               56116               -1.22               -0.31
2.4                1000                 400               56233                -1.3              -0.335
2.4                1000                 400               56335               -1.25              -0.405
2.4                1000                 400               56429               -1.28              -0.475
2.4                1000                 400               56541               -1.25              -0.475
2.4                1000                 400               56624               -1.41               -0.47
2.4                1000                 400               56702               -1.43                -0.5
2.4                1000                 400               56777               -1.49              -0.555
2.4                1000                 400               56858               -1.25               -0.54
2.4                1000                 400               56953               -1.41              -0.605
2.4                1000                 400               57054               -1.35               -0.64
2.4                1000                 400               57120                -1.4               -0.67
2.4                1000                 400               57203               -1.45              -0.675
2.4                1000                 400               57281               -1.45              -0.645
2.4                1000                 400               57373               -1.46              -0.645
2.4                1000                 400               57452               -1.55               -0.67
2.4                1000                 400               57524               -1.49               -0.66
2.4                1000                 400               57606               -1.32               -0.63
2.4                1000                 400               57693               -1.28              -0.665
2.4                1000                 400               57795               -1.31              -0.595
2.4                1000                 400               57879               -1.31              -0.595
2.4                1000                 400               57970               -1.29               -0.59
2.4                1000                 400               58066               -1.36               -0.58
2.4                1000                 400               58147               -1.23              -0.515
2.4                1000                 400               58260               -1.36               -0.47
2.4                1000                 400               58348               -1.33               -0.48
2.4                1000                 400               58445               -1.32              -0.495
2.4                1000                 400               58547                -1.3              -0.485
2.4                1000                 400               58653               -1.38              -0.535
2.4                1000                 400               58720               -1.41               -0.59
2.4                1000                 400               58791               -1.32              -0.535
2.4                1000                 400               58892               -1.26               -0.47
2.4                1000                 400               59003               -1.29              -0.495
2.4                1000                 400               59098               -1.25               -0.48
2.4                1000                 400               59196               -1.45               -0.48
2.4                1000                 400               59274               -1.34               -0.44
2.4                1000                 400               59367               -1.29              -0.435
2.4                1000                 400               59465               -1.29              -0.455
2.4                1000                 400               59572               -1.26               -0.42
2.4                1000                 400               59687                -1.2              -0.465
2.4                1000                 400               59789               -1.24              -0.475
2.4                1000                 400               59888               -1.25               -0.47
2.4                1000                 400               59996               -1.28               -0.47
2.4                1000                 400               60092               -1.44               -0.53
2.4                1000                 400               60192                -1.3               -0.54
2.4                1000                 400               60280               -1.31               -0.54
2.4                1000                 400               60390               -1.37               -0.63
2.4                1000                 400               60488                -1.3               -0.61
2.4                1000                 400               60602               -1.33               -0.68
2.4                1000                 400               60686               -1.37               -0.72
2.4                1000                 400               60777               -1.34              -0.725
2.4                1000                 400               60878               -1.34               -0.71
2.4                1000                 400               60962               -1.36               -0.71
2.4                1000                 400               61037               -1.32              -0.705
2.4                1000                 400               61112               -1.31               -0.66
2.4                1000                 400               61223               -1.32              -0.595
2.4                1000                 400               61314               -1.43               -0.64
2.4                1000                 400               61388               -1.39               -0.58
2.4                1000                 400               61479               -1.31              -0.585
2.4                1000                 400               61590               -1.36               -0.62
2.4                1000                 400               61690               -1.32               -0.57
2.4                1000                 400               61795               -1.22              -0.575
2.4                1000                 400               61897               -1.32              -0.585
2.4                1000                 400               62012               -1.14                -0.5
2.4                1000                 400               62144               -1.13               -0.53
2.4                1000                 400               62259               -1.15              -0.545
2.4                1000                 400               62388               -1.33               -0.62
2.4                1000                 400               62474               -1.35               -0.62
2.4                1000                 400               62588               -1.26               -0.61
2.4                1000                 400               62686                -1.4               -0.66
2.4                1000                 400               62765               -1.35              -0.675
2.4                1000                 400               62853               -1.44              -0.695
2.4                1000                 400               62918               -1.55               -0.73
2.4                1000                 400               62984               -1.48                -0.7
2.4                1000                 400               63066               -1.36               -0.73
2.4                1000                 400               63146               -1.53               -0.81
2.4                1000                 400               63225               -1.51              -0.805
2.4                1000                 400               63314               -1.37               -0.76
2.4                1000                 400               63399               -1.44              -0.785
2.4                1000                 400               63460               -1.54               -0.76
2.4                1000                 400               63545               -1.42              -0.755
2.4                1000                 400               63641               -1.28              -0.685
2.4                1000                 400               63747                -1.3              -0.655
2.4                1000                 400               63852               -1.28               -0.74
2.4                1000                 400               63933               -1.32              -0.725
2.4                1000                 400               64046               -1.27               -0.72
2.4                1000                 400               64136               -1.36               -0.75
2.4                1000                 400               64240               -1.41                -0.7
2.4                1000                 400               64323               -1.41              -0.635
2.4                1000                 400               64415               -1.21              -0.595
2.4                1000                 400               64538                -1.2               -0.58
2.4                1000                 400               64644               -1.17               -0.57
2.4                1000                 400               64758               -1.17               -0.51
2.4                1000                 400               64878               -1.18               -0.55
2.4                1000                 400               65003               -1.11              -0.475
2.4                1000                 400               65133               -0.99              -0.435
2.4                1000                 400               65270               -1.15                -0.5
2.4                1000                 400               65381               -1.32              -0.495
2.4                1000                 400               65484               -1.16               -0.48
2.4                1000                 400               65597               -1.29              -0.545
2.4                1000                 400               65703               -1.29              -0.565
2.4                1000                 400               65825               -1.24              -0.485
2.4                1000                 400               65925               -1.21              -0.515
2.4                1000                 400               66024                -1.2                -0.5
2.4                1000                 400               66124               -1.22               -0.55
2.4                1000                 400               66226               -1.23                -0.6
2.4                1000                 400               66330               -1.11               -0.57
2.4                1000                 400               66451               -1.21              -0.575
2.4                1000                 400               66563               -1.12              -0.565
2.4                1000                 400               66673               -1.25              -0.585
2.4                1000                 400               66799               -1.18              -0.575
2.4                1000                 400               66916               -1.24               -0.61
2.4                1000                 400               67031                -1.2              -0.605
2.4                1000                 400               67155               -1.23              -0.585
2.4                1000                 400               67254               -1.22                -0.6
2.4                1000                 400               67345               -1.32              -0.635
2.4                1000                 400               67454               -1.19               -0.56
2.4                1000                 400               67576               -1.17               -0.55
2.4                1000                 400               67684               -1.27               -0.64
2.4                1000                 400               67806               -1.28               -0.63
2.4                1000                 400               67895               -1.35              -0.685
2.4                1000                 400               68006               -1.26               -0.59
2.4                1000                 400               68113               -1.18              -0.465
2.4                1000                 400               68234               -1.13               -0.46
2.4                1000                 400               68346                -1.2               -0.47
2.4                1000                 400               68435               -1.26              -0.495
2.4                1000                 400               68534               -1.25               -0.54
2.4                1000                 400               68633               -1.29              -0.605
2.4                1000                 400               68741               -1.22              -0.575
2.4                1000                 400               68857               -1.25              -0.555
2.4                1000                 400               68959               -1.33              -0.655
2.4                1000                 400               69051               -1.31              -0.695
2.4                1000                 400               69159               -1.33              -0.725
2.4                1000                 400               69265               -1.45              -0.765
2.4                1000                 400               69348               -1.33               -0.68
2.4                1000                 400               69439               -1.35              -0.665
2.4                1000                 400               69531               -1.51              -0.655
2.4                1000                 400               69607               -1.44              -0.635
2.4                1000                 400               69685               -1.39              -0.685
2.4                1000                 400               69770               -1.35               -0.68
2.4                1000                 400               69880               -1.32               -0.69
2.4                1000                 400               69977               -1.35              -0.755
2.4                1000                 400               70044               -1.51                -0.8
2.4                1000                 400               70101               -1.41              -0.735
2.4                1000                 400               70174               -1.45                -0.7
2.4                1000                 400               70269               -1.36              -0.675
2.4                1000                 400               70356               -1.28               -0.64
2.4                1000                 400               70464                -1.2               -0.69
2.4                1000                 400               70569               -1.32              -0.725
2.4                1000                 400               70640               -1.37               -0.73
2.4                1000                 400               70735               -1.33              -0.765
2.4                1000                 400               70800               -1.41               -0.79
2.4                1000                 400               70878               -1.34               -0.76
2.4                1000                 400               70964               -1.37               -0.71
2.4                1000                 400               71075               -1.22              -0.625
2.4                1000                 400               71182               -1.16               -0.54
2.4                1000                 400               71297               -1.17              -0.525
2.4                1000                 400               71400               -1.21               -0.51
2.4                1000                 400               71517               -1.16              -0.485
2.4                1000                 400               71626               -1.14               -0.42
2.4                1000                 400               71729               -1.07              -0.375
2.4                1000                 400               71856               -1.13               -0.22
2.4                1000                 400               71964               -1.22               -0.13
2.4                1000                 400               72085               -1.17              -0.115
2.4                1000                 400               72212               -1.17               -0.04
2.4                1000                 400               72328               -1.14                0.05
2.4                1000                 400               72461               -1.15               0.015
2.4                1000                 400               72593               -1.07               0.055
2.4                1000                 400               72703               -1.13               0.005
2.4                1000                 400               72824               -1.14                0.03
2.4                1000                 400               72953               -1.11               0.085
2.4                1000                 400               73088               -1.09                0.17
2.4                1000                 400               73224                -1.2                0.23
2.4                1000                 400               73334               -1.24                0.31
2.4                1000                 400               73457                -1.1               0.305
2.4                1000                 400               73603               -1.03               0.355
2.4                1000                 400               73725               -1.13               0.275
2.4                1000                 400               73854               -1.06                0.17
2.4                1000                 400               74010               -1.12                0.25
2.4                1000                 400               74146               -1.06                 0.2
2.4                1000                 400               74274               -1.07                0.16
2.4                1000                 400               74410               -0.96                0.23
2.4                1000                 400               74572                -0.9                0.28
2.4                1000                 400               74729               -1.02               0.155
2.4                1000                 400               74842               -1.18                0.17
2.4                1000                 400               74988               -1.12                0.17
2.4                1000                 400               75109               -1.09               0.165
2.4                1000                 400               75240               -1.18                0.22
2.4                1000                 400               75364               -1.19                0.17
2.4                1000                 400               75466                -1.2                0.15
2.4                1000                 400               75576                -1.2                0.14
2.4                1000                 400               75678               -1.26                0.17
2.4                1000                 400               75798               -1.25                0.24
2.4                1000                 400               75914               -1.18                0.12
2.4                1000                 400               76033               -1.05               0.095
2.4                1000                 400               76159               -1.06               0.075
2.4                1000                 400               76292               -1.13                0.23
2.4                1000                 400               76423               -1.08               0.215
2.4                1000                 400               76552               -1.09                0.25
2.4                1000                 400               76676                -1.3                0.33
2.4                1000                 400               76766               -1.36                0.34
2.4                1000                 400               76856               -1.32                0.35
2.4                1000                 400               76943               -1.35               0.375
2.4                1000                 400               77038               -1.28                0.39
2.4                1000                 400               77149               -1.21               0.425
2.4                1000                 400               77279               -1.18               0.355
2.4                1000                 400               77397               -1.32               0.235
2.4                1000                 400               77488                -1.4                 0.3
2.4                1000                 400               77550               -1.41                0.27
2.4                1000                 400               77637               -1.34               0.245
2.4                1000                 400               77734                -1.2                0.25
2.4                1000                 400               77867               -1.16               0.205
2.4                1000                 400               77991               -1.06               0.205
2.4                1000                 400               78128               -1.08                0.21
2.4                1000                 400               78259                -1.1               0.235
2.4                1000                 400               78374               -1.18                0.22
2.4                1000                 400               78495               -1.07               0.135
2.4                1000                 400               78617                -1.2               0.125
2.4                1000                 400               78715               -1.27               0.155
2.4                1000                 400               78810               -1.27                0.27
2.4                1000                 400               78925               -1.21               0.165
2.4                1000                 400               79067                -1.1               0.115
2.4                1000                 400               79202               -1.07                0.06
2.4                1000                 400               79335               -0.98               0.095
2.4                1000                 400               79481               -1.16               0.075
2.4                1000                 400               79613               -1.17               0.155
2.4                1000                 400               79727               -1.13               0.165
2.4                1000                 400               79858                -1.1                0.13
2.4                1000                 400               80000               -1.04                0.12
2.4                1000                 400               80117               -1.09               0.175
2.4                1000                 400               80239               -1.19               0.145
2.4                1000                 400               80364               -1.08                0.11
2.4                1000                 400               80489               -1.07               0.085
2.4                1000                 400               80611               -1.18               0.215
2.4                1000                 400               80713               -1.18               0.175
2.4                1000                 400               80841                -1.1               0.215
2.4                1000                 400               80985               -0.93               0.235
2.4                1000                 400               81116               -0.98                 0.2
2.4                1000                 400               81263               -0.86               0.075
2.4                1000                 400               81410               -0.98                0.14
2.4                1000                 400               81551               -1.06               0.095
2.4                1000                 400               81697               -1.13               0.135
2.4                1000                 400               81819               -1.04               0.025
2.4                1000                 400               81948               -1.12                0.11
2.4                1000                 400               82072               -1.04                0.04
2.4                1000                 400               82204               -1.15                0.02
2.4                1000                 400               82304               -1.18                0.05
2.4                1000                 400               82434               -1.12                0.12
2.4                1000                 400               82549               -1.15               0.115
2.4                1000                 400               82665               -1.05               0.105
2.4                1000                 400               82804               -1.09                0.15
2.4                1000                 400               82936               -1.08                0.13
2.4                1000                 400               83063               -1.12               0.155
2.4                1000                 400               83198               -1.13                0.07
2.4                1000                 400               83340               -1.05                0.06
2.4                1000                 400               83467               -1.15               0.135
2.4                1000                 400               83579               -1.18               0.145
2.4                1000                 400               83692               -1.18                 0.2
2.4                1000                 400               83809               -1.11               0.095
2.4                1000                 400               83923               -1.17               0.075
2.4                1000                 400               84043               -1.14               0.075
2.4                1000                 400               84170               -1.09                0.09
2.4                1000                 400               84304               -1.02                0.09
2.4                1000                 400               84424               -1.09                0.01
2.4                1000                 400               84541               -1.24               0.075
2.4                1000                 400               84676               -1.22                0.04
2.4                1000                 400               84783                -1.1               0.005
2.4                1000                 400               84915               -1.13               0.015
2.4                1000                 400               85049               -1.06               0.075
2.4                1000                 400               85173               -1.07               0.085
2.4                1000                 400               85308               -1.12                0.12
2.4                1000                 400               85411               -1.04               0.045
2.4                1000                 400               85566               -1.03                0.09
2.4                1000                 400               85694               -1.09                   0
2.4                1000                 400               85838                -1.2                0.05
2.4                1000                 400               85943               -1.19               0.055
2.4                1000                 400               86070               -1.14                0.04
2.4                1000                 400               86189               -1.24               0.005
2.4                1000                 400               86299               -1.21               0.135
2.4                1000                 400               86418               -1.07                0.16
2.4                1000                 400               86542               -1.08                0.09
2.4                1000                 400               86666               -1.15                0.02
2.4                1000                 400               86791               -1.17               0.075
2.4                1000                 400               86913               -1.01               0.075
2.4                1000                 400               87047               -1.02               0.085
2.4                1000                 400               87175               -1.03               0.045
2.4                1000                 400               87315                -1.1               0.055
2.4                1000                 400               87469                  -1              -0.005
2.4                1000                 400               87607               -1.21              -0.095
2.4                1000                 400               87729               -1.11              -0.025
2.4                1000                 400               87850               -1.11                0.03
2.4                1000                 400               87963                -1.2               0.075
2.4                1000                 400               88081               -1.09               0.075
2.4                1000                 400               88192               -1.07                0.06
2.4                1000                 400               88320               -1.17                0.03
2.4                1000                 400               88444               -0.98                0.05
2.4                1000                 400               88563               -1.23               0.165
2.4                1000                 400               88705               -1.06               0.255
2.4                1000                 400               88845                -1.1               0.255
2.4                1000                 400               88970               -1.18                0.31
2.4                1000                 400               89080               -1.13                0.37
2.4                1000                 400               89186               -1.32                 0.4
2.4                1000                 400               89298               -1.08                0.32
2.4                1000                 400               89428               -1.04                0.28
2.4                1000                 400               89557               -1.16               0.205
2.4                1000                 400               89685               -1.07               0.225
2.4                1000                 400               89805               -1.17               0.265
2.4                1000                 400               89935                -1.2               0.355
2.4                1000                 400               90050               -1.12                0.34
2.4                1000                 400               90166               -1.09                0.37
2.4                1000                 400               90279               -1.15               0.395
2.4                1000                 400               90406               -1.21                0.31
2.4                1000                 400               90522               -1.18                0.28
2.4                1000                 400               90669               -1.09               0.095
2.4                1000                 400               90790               -1.17                0.07
2.4                1000                 400               90926               -1.15                0.07
2.4                1000                 400               91042                -1.2               -0.02
2.4                1000                 400               91134               -1.24                0.04
2.4                1000                 400               91253               -1.22               0.015
2.4                1000                 400               91355               -1.28              -0.005
2.4                1000                 400               91469               -1.25               0.075
2.4                1000                 400               91592               -1.17                0.06
2.4                1000                 400               91712               -1.13                0.06
2.4                1000                 400               91845               -1.11               0.075
2.4                1000                 400               91983               -1.07               0.035
2.4                1000                 400               92108                  -1                0.01
2.4                1000                 400               92253               -1.02               0.005
2.4                1000                 400               92406               -1.02                0.03
2.4                1000                 400               92545               -0.99               0.005
2.4                1000                 400               92682               -1.12               -0.13
2.4                1000                 400               92814               -1.05               -0.19
2.4                1000                 400               92943                -1.2              -0.145
2.4                1000                 400               93062               -1.21               -0.25
2.4                1000                 400               93185               -1.15              -0.225
2.4                1000                 400               93311               -1.06              -0.235
2.4                1000                 400               93455               -1.03              -0.245
2.4                1000                 400               93609               -1.07              -0.315
2.4                1000                 400               93743               -1.07              -0.175
2.4                1000                 400               93876               -1.13               -0.22
2.4                1000                 400               94020               -1.05                -0.2
2.4                1000                 400               94136               -1.06               -0.24
2.4                1000                 400               94271               -1.03              -0.255
2.4                1000                 400               94386               -1.14               -0.28
2.4                1000                 400               94522               -1.23               -0.28
2.4                1000                 400               94637               -1.09              -0.315
2.4                1000                 400               94757               -1.31              -0.255
2.4                1000                 400               94891               -1.29              -0.285
2.4                1000                 400               94994               -1.25               -0.34
2.4                1000                 400               95123               -1.12              -0.325
2.4                1000                 400               95251               -1.28              -0.395
2.4                1000                 400               95348                -1.3               -0.43
2.4                1000                 400               95430               -1.32               -0.48
2.4                1000                 400               95540               -1.27               -0.51
2.4                1000                 400               95639               -1.16              -0.485
2.4                1000                 400               95736               -1.28               -0.54
2.4                1000                 400               95841               -1.24              -0.505
2.4                1000                 400               95942                -1.3               -0.48
2.4                1000                 400               96035               -1.21              -0.455
2.4                1000                 400               96166               -1.03               -0.38
2.4                1000                 400               96320               -0.98               -0.37
2.4                1000                 400               96461               -0.94              -0.375
2.4                1000                 400               96586               -1.01               -0.36
2.4                1000                 400               96713               -1.05              -0.385
2.4                1000                 400               96848                -1.1               -0.48
2.4                1000                 400               96971               -1.16              -0.515
2.4                1000                 400               97069               -1.27              -0.485
2.4                1000                 400               97172               -1.24               -0.46
2.4                1000                 400               97253               -1.24              -0.525
2.4                1000                 400               97384               -1.06               -0.48
2.4                1000                 400               97506               -1.16               -0.41
2.4                1000                 400               97631               -1.03              -0.395
2.4                1000                 400               97764               -1.19               -0.44
2.4                1000                 400               97875                -1.2              -0.425
2.4                1000                 400               97998               -1.18                -0.4
2.4                1000                 400               98126               -1.06               -0.33
2.4                1000                 400               98257               -1.23              -0.405
2.4                1000                 400               98385               -1.22              -0.385
2.4                1000                 400               98513               -1.21              -0.455
2.4                1000                 400               98624               -1.14               -0.41
2.4                1000                 400               98751               -1.11              -0.415
2.4                1000                 400               98891               -1.06              -0.385
2.4                1000                 400               99014               -1.06               -0.35
2.4                1000                 400               99156               -0.93               -0.25
2.4                1000                 400               99308               -0.94               -0.16
2.4                1000                 400               99468               -1.02               -0.29
2.4                1000                 400               99600               -0.97               -0.35
2.4                1000                 400               99737               -0.99              -0.365
2.4                1000                 400               99873               -1.24              -0.405
2.4                1000                 400               99999               -1.05              -0.385
2.4                1000                 400              100126               -1.01               -0.34
2.4                1000                 400              100274               -1.12                -0.3
2.4                1000                 400              100407               -1.03              -0.185
2.4                1000                 400              100542               -1.14               -0.16
2.4                1000                 400              100678               -1.22               -0.16
2.4                1000                 400              100793               -1.28              -0.155
2.4                1000                 400              100897               -1.22              -0.115
2.4                1000                 400              101024               -1.25               -0.15
2.4                1000                 400              101135                -1.2              -0.135
2.4                1000                 400              101275               -0.98              -0.095
2.4                1000                 400              101414                  -1               -0.07
2.4                1000                 400              101599               -0.89               0.055
2.4                1000                 400              101749               -0.95               0.065
2.4                1000                 400              101898               -1.08                 0.1
2.4                1000                 400              102027               -1.04               0.075
2.4                1000                 400              102151               -1.13               0.115
2.4                1000                 400              102282               -1.09                0.11
2.4                1000                 400              102413               -1.15               0.165
2.4                1000                 400              102537               -1.08               0.075
2.4                1000                 400              102649               -1.15               0.035
2.4                1000                 400              102789               -0.95              -0.025
2.4                1000                 400              102913               -1.18              -0.145
2.4                1000                 400              103052               -1.07               -0.02
2.4                1000                 400              103200               -1.09                0.05
2.4                1000                 400              103335               -1.17               0.065
2.4                1000                 400              103447               -1.19               0.105
2.4                1000                 400              103576               -1.04                0.14
2.4                1000                 400              103703               -1.12               0.195
2.4                1000                 400              103833               -1.15               0.265
2.4                1000                 400              103937               -1.26               0.285
2.4                1000                 400              104054               -1.13                0.25
2.4                1000                 400              104178               -1.23                0.16
2.4                1000                 400              104298               -1.26                0.16
2.4                1000                 400              104403               -1.28               0.225
2.4                1000                 400              104507               -1.35               0.175
2.4                1000                 400              104602               -1.38                0.22
2.4                1000                 400              104689               -1.33               0.185
2.4                1000                 400              104787               -1.25               0.165
2.4                1000                 400              104903               -1.23               0.225
